@RELATION programmer_profiling

@ATTRIBUTE "Non-empty Lines" REAL
@ATTRIBUTE Words REAL
@ATTRIBUTE Chars REAL
@ATTRIBUTE "Ternary Operations" REAL
@ATTRIBUTE Comments REAL
@ATTRIBUTE "Comment Readability" REAL
@ATTRIBUTE "Multi-line to All Comments" REAL
@ATTRIBUTE "Inline to All Comments" REAL
@ATTRIBUTE "Unindented Comments" {True, False}
@ATTRIBUTE Macros REAL
@ATTRIBUTE #INCLUDE REAL
@ATTRIBUTE #DEFINE REAL
@ATTRIBUTE #IFNDEF REAL
@ATTRIBUTE #IFDEF REAL
@ATTRIBUTE "Using STL Libraries" {True, False}
@ATTRIBUTE Literals REAL
@ATTRIBUTE "Literal Name Readability" REAL
@ATTRIBUTE "Custom Types" REAL
@ATTRIBUTE "Custom Type Name Readability" REAL
@ATTRIBUTE "Object Definitions" REAL
@ATTRIBUTE "Object Declarations" REAL
@ATTRIBUTE "String Readability" REAL
@ATTRIBUTE "All Keywords" REAL
@ATTRIBUTE "IF Keywords" REAL
@ATTRIBUTE "ELSE Keywords" REAL
@ATTRIBUTE "FOR Keywords" REAL
@ATTRIBUTE "WHILE Keywords" REAL
@ATTRIBUTE "SWITCH Keywords" REAL
@ATTRIBUTE "DO Keywords" REAL
@ATTRIBUTE "Unique Words" REAL
@ATTRIBUTE Functions REAL
@ATTRIBUTE "Function Name Readability" REAL
@ATTRIBUTE "Nesting Depth" REAL
@ATTRIBUTE "Average Parameter Count" REAL
@ATTRIBUTE "Parameter Count Deviation" REAL
@ATTRIBUTE Commands REAL
@ATTRIBUTE "Average Commands per Line" REAL
@ATTRIBUTE "Commands per Line Deviation" REAL
@ATTRIBUTE "Empty Lines" REAL
@ATTRIBUTE Tabulators REAL
@ATTRIBUTE Spaces REAL
@ATTRIBUTE "Space Indents" REAL
@ATTRIBUTE "Tab Indents" REAL
@ATTRIBUTE "Prefers Tabs over Spaces" {True, False}
@ATTRIBUTE "Whitespace to Character Ratio" REAL
@ATTRIBUTE "Average Line Length" REAL
@ATTRIBUTE "Line Length Deviation" REAL
@ATTRIBUTE Author {.dd, .jaz, 23nigam, 37ae912, 3abdelazim, 3of7, 735612658, A.Grishchenko, a180285, a9108, aa2985759, aaaaajack, abcsampson, abdurak, abhay26, abhra73, Abscp, abyss.7, abyssmaul, achan1058, achiever202, ACMonster, ACPrimer, acrush, ACube, adi.pearl, ADJA, Adrian.Orzepowski, AdrianKuegel, adrianvidal, AekdyCoin, AEtheReal, afix, AguL, AHA, AHdoc, AhmedSalem, ahri, ahxun2006, Ahyangyi, aibaiche, AIQINGXING, airsplay, Aiz, AizukiKoh, AK93, Akai, akashin, akat, akazakov, akhtyamovpavel, Akitsukineko, AKM, aknow, akrasuski1, Al.Cash, alabax, AlanC, alantian, alberist, albert96, alberta.green, alei.alhepSoft, Aleksander, alex.jh, alex9801, AlexAlvarez, Alexander86, AlexeyChernevich, AlexUdalov, AlexX, Aliaksei, alikhtarov, alin, allenlyh, allocator64, ALONG, alpc104, alphaking, amashrabov, Amb, Amir.bh, amirmahdi, amoebius, amthabet, Amtrix, amylase, Ananya, Anardael, Anarivu, anders, Andfive, Andrew.Makar, AndreySiunov, andrii.nakryiko, angargo, angelok7, AngryBird, angwuy, ania7}

@DATA
70,163,1060,0.0,0.0,0,0,0,False,0.2,0.2,0.0,0.0,0.0,True,22,0.07692307692307693,0.0,0,0.0,0.0,0.1,0.14285714285714285,0.05714285714285714,0.014285714285714285,0.07142857142857142,0.0,0.0,0.0,0.38650306748466257,0.014285714285714285,0.0,4,2.0,0.0,38,0.5428571428571428,0.5738775510204079,13,106,242,0.6571428571428571,0.6571428571428571,False,0.3283018867924528,14.957142857142857,7.048979591836735,Aliaksei
53,134,908,0.0,0.0,0,0,0,False,0.2641509433962264,0.2641509433962264,0.0,0.0,0.0,True,20,0.1,0.0,0,0.0,0.0,0.1111111111111111,0.16981132075471697,0.03773584905660377,0.018867924528301886,0.07547169811320754,0.0,0.0,0.03773584905660377,0.3582089552238806,0.0,0,4,0,0,30,0.5660377358490566,0.5980776076895693,11,77,188,0.660377358490566,0.660377358490566,False,0.2918502202643172,16.92452830188679,8.23068707725169,Aliaksei
45,122,925,0.0,0.0,0,0,0,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,True,23,0.08333333333333333,0.0,0,0.0,0.0,0.5,0.17777777777777778,0.044444444444444446,0.0,0.06666666666666667,0.044444444444444446,0.0,0.022222222222222223,0.29508196721311475,0.0,0,3,0,0,29,0.6444444444444445,0.6014814814814817,3,19,315,0.8666666666666667,0.28888888888888886,False,0.36108108108108106,20.488888888888887,11.92,alikhtarov
64,219,1619,0.0,0.0,0,0,0,False,0.03125,0.03125,0.0,0.0,0.0,True,46,0.045454545454545456,0.0,0,0.0,0.0,0.3333333333333333,0.265625,0.09375,0.046875,0.125,0.0,0.0,0.0,0.2054794520547945,0.0,0,4,0,0,47,0.734375,0.57373046875,5,33,566,0.90625,0.390625,False,0.36998147004323656,25.21875,12.0234375,alikhtarov
30,91,748,0.0,0.03333333333333333,1.0,0.0,0.03333333333333333,False,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,False,29,0.0625,0.0,0,0.0,0.0,0.5,0.3,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.4175824175824176,0.0,0,5,0,0,23,0.7666666666666667,0.4599999999999999,5,2,242,0.8666666666666667,0.06666666666666667,False,0.32620320855614976,24.766666666666666,12.017777777777777,alikhtarov
26,89,678,0.0,0.0,0,0,0,False,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,True,26,0.0625,0.0,0,0.0,0.0,0.16666666666666666,0.38461538461538464,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.0,0.0,0.0,0.39325842696629215,0.0,0,2,0,0,24,0.9230769230769231,0.49704142011834307,3,3,210,0.8076923076923077,0.11538461538461539,False,0.3141592920353982,25.96153846153846,11.340236686390533,alikhtarov
95,300,2135,0.0,0.0,0,0,0,False,0.042105263157894736,0.042105263157894736,0.0,0.0,0.0,True,64,0.03571428571428571,0.0,0,0.0,0.0,0.25,0.25263157894736843,0.09473684210526316,0.031578947368421054,0.12631578947368421,0.0,0.0,0.0,0.18,0.0,0,4,0,0,67,0.7052631578947368,0.5939058171745153,11,29,671,0.9052631578947369,0.2736842105263158,False,0.32786885245901637,22.357894736842105,11.200886426592797,alikhtarov
60,235,1597,0.0,0.0,0,0,0,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,True,57,0.037037037037037035,0.0,0,0.0,0.0,0.5,0.16666666666666666,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.23829787234042554,0.03333333333333333,0.5,3,2.0,0.0,38,0.6333333333333333,0.5277777777777779,9,0,417,0.75,0.0,False,0.26111458985597996,26.466666666666665,14.693333333333335,alikhtarov
59,187,1239,0.0,0.0,0,0,0,False,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,True,37,0.041666666666666664,0.0,0,0.0,0.0,0.5,0.1864406779661017,0.13559322033898305,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,0.2887700534759358,0.03389830508474576,0.5,3,2.0,0.0,35,0.5932203389830508,0.5027291008330937,7,0,354,0.7627118644067796,0.0,False,0.2857142857142857,20.88135593220339,11.11347313990233,alikhtarov
115,352,2435,0.0,0.0,0,0,0,False,0.02608695652173913,0.02608695652173913,0.0,0.0,0.0,True,66,0.027777777777777776,0.0,0,0.0,0.0,0.14285714285714285,0.1826086956521739,0.11304347826086956,0.0,0.05217391304347826,0.017391304347826087,0.0,0.0,0.1903409090909091,0.02608695652173913,0.3333333333333333,4,2.0,0.0,68,0.591304347826087,0.5141776937618142,12,25,708,0.8173913043478261,0.20869565217391303,False,0.3010266940451745,21.069565217391304,11.23251417769376,alikhtarov
68,202,1368,0.0,0.0,0,0,0,False,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,True,46,0.041666666666666664,0.0,0,0.0,0.0,0.25,0.16176470588235295,0.014705882352941176,0.0,0.08823529411764706,0.058823529411764705,0.0,0.0,0.25742574257425743,0.04411764705882353,0.3333333333333333,3,2.0,0.0,45,0.6617647058823529,0.5255190311418689,6,6,424,0.7794117647058824,0.08823529411764706,False,0.31432748538011696,20.029411764705884,9.73615916955017,alikhtarov
94,273,2138,0.0,0.02127659574468085,0,0.0,0.0,False,0.06382978723404255,0.05319148936170213,0.010638297872340425,0.0,0.0,False,30,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.1595744680851064,0.07446808510638298,0.02127659574468085,0.05319148936170213,0.0,0.0,0.010638297872340425,0.21611721611721613,0.010638297872340425,0.0,4,2.0,0.0,64,0.6808510638297872,0.5070167496604802,16,0,598,0.851063829787234,0.0,False,0.27970065481758655,22.574468085106382,12.195110909913993,alin
126,361,3079,0.0,0.023809523809523808,0,0.0,0.0,False,0.031746031746031744,0.023809523809523808,0.007936507936507936,0.0,0.0,False,39,0.0,0.0,0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.0873015873015873,0.06349206349206349,0.0873015873015873,0.0,0.0,0.0,0.16620498614958448,0.007936507936507936,0.0,4,2.0,0.0,78,0.6190476190476191,0.5797430083144367,13,0,1187,0.9126984126984127,0.0,False,0.3855147775251705,24.333333333333332,12.814814814814806,alin
55,177,1287,0.0,0.03636363636363636,0,0.0,0.0,False,0.07272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0,False,30,0.0,0.0,0,0.0,0.0,0.0,0.14545454545454545,0.05454545454545454,0.0,0.01818181818181818,0.01818181818181818,0.0,0.05454545454545454,0.288135593220339,0.01818181818181818,0.0,3,2.0,0.0,37,0.6727272727272727,0.46479338842975226,13,0,348,0.8545454545454545,0.0,False,0.2703962703962704,23.163636363636364,11.087603305785121,alin
73,246,1776,0.0,0.0273972602739726,0,0.0,0.0,False,0.0547945205479452,0.0410958904109589,0.0136986301369863,0.0,0.0,False,29,0.0,0.0,0,0.0,0.0,0.05263157894736842,0.1780821917808219,0.0958904109589041,0.0136986301369863,0.0684931506849315,0.0,0.0,0.0,0.23577235772357724,0.0,0,8,0,0,47,0.6438356164383562,0.5468192906736725,13,0,469,0.863013698630137,0.0,False,0.26407657657657657,24.15068493150685,13.857008819665978,alin
116,385,3033,0.0,0.05172413793103448,0,0.0014367816091954023,0.0,True,0.04310344827586207,0.034482758620689655,0.008620689655172414,0.0,0.0,False,42,0.0,0.0,0,0.0,0.0,0.0,0.1810344827586207,0.08620689655172414,0.008620689655172414,0.08620689655172414,0.0,0.0,0.0,0.17402597402597403,0.008620689655172414,0.0,3,2.0,0.0,83,0.7155172413793104,0.5428061831153391,17,0,862,0.853448275862069,0.0,False,0.28420705572040883,26.0,14.051724137931034,alin
66,187,1385,0.0,0.10606060606060606,0,0.0021645021645021645,0.0,True,0.06060606060606061,0.045454545454545456,0.015151515151515152,0.0,0.0,False,27,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.09090909090909091,0.030303030303030304,0.045454545454545456,0.0,0.0,0.0,0.2620320855614973,0.015151515151515152,0.0,4,2.0,0.0,40,0.6060606060606061,0.5325987144168963,12,0,389,0.7878787878787878,0.0,False,0.2808664259927798,20.803030303030305,10.360881542699723,alin
94,297,2074,0.0,0.02127659574468085,0,0.0,0.0,False,0.0425531914893617,0.031914893617021274,0.010638297872340425,0.0,0.0,False,43,0.0,0.0,0,0.0,0.0,0.06666666666666667,0.19148936170212766,0.09574468085106383,0.0,0.09574468085106383,0.0,0.0,0.0,0.17845117845117844,0.02127659574468085,0.5,7,2.0,0.0,65,0.6914893617021277,0.559076505205976,17,0,628,0.8829787234042553,0.0,False,0.30279652844744454,21.882978723404257,11.080805794477136,alin
122,354,2562,0.0,0.03278688524590164,0,0.0,0.0,False,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.0,0.0,False,40,0.0,0.0,0,0.0,0.0,0.0625,0.20491803278688525,0.08196721311475409,0.02459016393442623,0.09836065573770492,0.0,0.0,0.0,0.1864406779661017,0.01639344262295082,0.0,4,2.0,0.0,83,0.680327868852459,0.5687987100241871,15,0,830,0.8770491803278688,0.0,False,0.3239656518345043,20.87704918032787,10.06772373018006,alin
211,671,5138,0.0,0.04265402843601896,0.3333333333333333,0.000526592943654555,0.000526592943654555,False,0.018957345971563982,0.014218009478672985,0.004739336492890996,0.0,0.0,False,47,0.0,0.0,0,0.0,0.0,0.05263157894736842,0.21800947867298578,0.10426540284360189,0.004739336492890996,0.0995260663507109,0.009478672985781991,0.0,0.0,0.10432190760059612,0.004739336492890996,0.0,6,2.0,0.0,151,0.7156398104265402,0.5630152063071363,21,0,1681,0.9383886255924171,0.0,False,0.3271701050992604,24.251184834123222,13.169650277397187,alin
74,264,1496,0.0,0.05405405405405406,0,0.0033783783783783786,0.0,True,0.28378378378378377,0.17567567567567569,0.10810810810810811,0.0,0.0,True,53,0.0,0.0,0,0.0,0.0,0.25,0.17567567567567569,0.05405405405405406,0.0,0.06756756756756757,0.02702702702702703,0.0,0.02702702702702703,0.29924242424242425,0.013513513513513514,1.0,5,2.0,0.0,55,0.7432432432432432,0.6628926223520822,8,49,262,0.4594594594594595,0.4594594594594595,False,0.20788770053475936,20.10810810810811,9.302410518626738,allenlyh
138,418,2666,0.0,0.007246376811594203,0,0.0,0.0,True,0.15217391304347827,0.09420289855072464,0.057971014492753624,0.0,0.0,True,89,0.0,0.0,0,0.0,0.0,0.2,0.2318840579710145,0.08695652173913043,0.0,0.13768115942028986,0.007246376811594203,0.0,0.0,0.19617224880382775,0.007246376811594203,1.0,5,2.0,0.0,98,0.7101449275362319,0.6689771056500734,7,234,647,0.7463768115942029,0.7463768115942029,False,0.3304576144036009,19.268115942028984,9.166666666666666,allenlyh
52,159,999,0.0,0.019230769230769232,0,0.0,0.0,True,0.40384615384615385,0.25,0.15384615384615385,0.0,0.0,True,32,0.0,0.0,0,0.0,0.0,0.25,0.1346153846153846,0.019230769230769232,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.4339622641509434,0.0,0,5,0,0,24,0.46153846153846156,0.5147928994082842,6,23,174,0.34615384615384615,0.34615384615384615,False,0.1971971971971972,19.096153846153847,7.698964497041424,allenlyh
71,220,1352,0.0,0.014084507042253521,0,0.0,0.0,True,0.29577464788732394,0.18309859154929578,0.11267605633802817,0.0,0.0,True,52,0.0,0.0,0,0.0,0.0,0.14285714285714285,0.18309859154929578,0.04225352112676056,0.04225352112676056,0.08450704225352113,0.014084507042253521,0.0,0.0,0.35,0.0,0,5,0,0,44,0.6197183098591549,0.5935330291608808,7,55,238,0.5211267605633803,0.5211267605633803,False,0.21671597633136094,18.943661971830984,7.9694505058520155,allenlyh
96,327,1847,0.0,0.010416666666666666,0,0.0,0.0,True,0.21875,0.13541666666666666,0.08333333333333333,0.0,0.0,True,72,0.0,0.0,0,0.0,0.0,0.16666666666666666,0.17708333333333334,0.041666666666666664,0.0,0.125,0.010416666666666666,0.0,0.0,0.27522935779816515,0.010416666666666666,1.0,5,2.0,0.0,68,0.7083333333333334,0.6345486111111112,8,82,353,0.5520833333333334,0.5520833333333334,False,0.23551705468327017,19.15625,8.485026041666666,allenlyh
68,235,1446,0.0,0.08823529411764706,0,0.0024509803921568627,0.0,True,0.3088235294117647,0.19117647058823528,0.11764705882352941,0.0,0.0,True,47,0.0,0.0,0,0.0,0.0,0.1111111111111111,0.1323529411764706,0.014705882352941176,0.0,0.058823529411764705,0.014705882352941176,0.0,0.04411764705882353,0.3404255319148936,0.0,0,5,0,0,43,0.6323529411764706,0.5765570934256055,8,43,230,0.38235294117647056,0.38235294117647056,False,0.1887966804979253,21.147058823529413,9.034602076124566,allenlyh
71,233,1394,0.0,0.014084507042253521,0,0.0,0.0,True,0.29577464788732394,0.18309859154929578,0.11267605633802817,0.0,0.0,True,54,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.11267605633802817,0.04225352112676056,0.0,0.056338028169014086,0.014084507042253521,0.0,0.0,0.3261802575107296,0.014084507042253521,0.0,5,2.0,0.0,42,0.5915492957746479,0.599880975996826,8,67,271,0.5070422535211268,0.5070422535211268,False,0.242467718794835,19.52112676056338,7.897639357270382,allenlyh
127,412,2413,0.0,0.015748031496062992,0,0.0,0.0,False,0.07086614173228346,0.03937007874015748,0.031496062992125984,0.0,0.0,True,78,0.025,0.0,0,0.0,0.0,0.3333333333333333,0.1732283464566929,0.047244094488188976,0.007874015748031496,0.10236220472440945,0.015748031496062992,0.0,0.0,0.1820388349514563,0.007874015748031496,1.0,4,2.0,0.0,94,0.7401574803149606,0.5361770723541446,8,173,552,0.7165354330708661,0.7165354330708661,False,0.3004558640696229,18.937007874015748,9.481802963605928,allenlyh
67,159,1001,0.0,0.0,0,0,0,False,0.08955223880597014,0.08955223880597014,0.0,0.0,0.0,True,34,0.043478260869565216,0.0,0,0.0,0.0,0.3333333333333333,0.14925373134328357,0.05970149253731343,0.0,0.07462686567164178,0.014925373134328358,0.0,0.0,0.29559748427672955,0.014925373134328358,0.0,3,2.0,0.0,44,0.6567164179104478,0.5488973045221653,6,84,252,0.6716417910447762,0.6716417910447762,False,0.3356643356643357,14.850746268656716,6.590331922477168,allenlyh
72,230,1560,0.0,0.027777777777777776,0,0.0,0.0,False,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,True,41,0.058823529411764705,0.0,0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.18695652173913044,0.0,0,4,0,0,60,0.8333333333333334,0.5555555555555558,2,201,516,0.9166666666666666,0.9166666666666666,False,0.4596153846153846,21.63888888888889,10.134259259259261,allocator64
40,109,696,0.0,0.0,0,0,0,False,0.05,0.05,0.0,0.0,0.0,True,27,0.0625,0.0,0,0.0,0.0,0.25,0.275,0.05,0.025,0.075,0.025,0.0,0.1,0.30275229357798167,0.025,1.0,3,2.0,0.0,26,0.65,0.5525,10,55,214,0.7,0.7,False,0.3864942528735632,17.15,9.479999999999999,allocator64
74,185,1303,0.0,0.0,0,0,0,False,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,True,39,0.045454545454545456,0.0,0,0.0,0.0,0.25,0.17567567567567569,0.04054054054054054,0.013513513513513514,0.08108108108108109,0.04054054054054054,0.0,0.0,0.2756756756756757,0.02702702702702703,0.0,3,2.0,0.0,45,0.6081081081081081,0.5423666910153396,8,112,353,0.7702702702702703,0.7702702702702703,False,0.35686876438986953,17.5,9.432432432432432,allocator64
79,235,1681,0.0,0.1518987341772152,0,0.0031645569620253164,0.0,False,0.05063291139240506,0.05063291139240506,0.0,0.0,0.0,True,31,0.058823529411764705,0.0,0,0.0,0.0,0.1,0.13924050632911392,0.06329113924050633,0.0,0.0759493670886076,0.0,0.0,0.0,0.225531914893617,0.02531645569620253,0.0,4,2.0,0.0,55,0.6962025316455697,0.5111360358916844,13,128,419,0.7848101265822784,0.7848101265822784,False,0.32540154669839383,21.11392405063291,10.363403300753088,allocator64
92,299,2006,0.0,0.08695652173913043,0,0.001358695652173913,0.0,False,0.05434782608695652,0.05434782608695652,0.0,0.0,0.0,True,77,0.029411764705882353,0.0,0,0.0,0.0,0.25,0.13043478260869565,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.0,0.0,0.1939799331103679,0.05434782608695652,0.0,6,2.0,0.0,64,0.6956521739130435,0.5444234404536858,12,146,563,0.75,0.75,False,0.35343968095712863,21.67391304347826,11.580340264650285,allocator64
45,128,871,0.0,0.0,0,0,0,False,0.08888888888888889,0.08888888888888889,0.0,0.0,0.0,True,20,0.07142857142857142,0.0,0,0.0,0.0,0.5,0.17777777777777778,0.06666666666666667,0.0,0.08888888888888889,0.0,0.0,0.022222222222222223,0.359375,0.0,0,4,0,0,30,0.6666666666666666,0.5333333333333334,4,74,227,0.7555555555555555,0.7555555555555555,False,0.3455797933409874,19.266666666666666,9.407407407407407,allocator64
55,130,901,0.0,0.2,0,0.001652892561983471,0.0,False,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,False,31,0.05555555555555555,0.0,0,0.0,0.0,0.2,0.10909090909090909,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.2846153846153846,0.01818181818181818,0.0,4,2.0,0.0,34,0.6181818181818182,0.5170247933884299,8,101,281,0.8181818181818182,0.8181818181818182,False,0.4239733629300777,16.236363636363638,8.347768595041323,allocator64
65,207,1363,0.0,0.0,0,0,0,False,0.1076923076923077,0.1076923076923077,0.0,0.0,0.0,True,43,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.15384615384615385,0.015384615384615385,0.0,0.1076923076923077,0.03076923076923077,0.0,0.0,0.27053140096618356,0.015384615384615385,0.0,4,2.0,0.0,47,0.7230769230769231,0.5339644970414198,8,117,349,0.7692307692307693,0.7692307692307693,False,0.3418928833455613,20.846153846153847,10.35976331360946,allocator64
68,231,1511,0.0,0.058823529411764705,0,0.003676470588235294,0.0,False,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0,True,33,0.0,0.0,0,0.0,0.0,0.125,0.17647058823529413,0.029411764705882353,0.014705882352941176,0.10294117647058823,0.029411764705882353,0.0,0.0,0.2597402597402597,0.014705882352941176,0.0,4,2.0,0.0,50,0.7352941176470589,0.5622837370242217,7,144,402,0.7941176470588235,0.7941176470588235,False,0.3613500992720053,22.11764705882353,12.167820069204154,allocator64
58,114,1110,0.0,0.0,0,0,0,False,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,True,16,0.07142857142857142,0.0,0,0.0,0.0,0.3333333333333333,0.13793103448275862,0.034482758620689655,0.0,0.06896551724137931,0.017241379310344827,0.0,0.017241379310344827,0.30701754385964913,0.0,0,3,0,0,38,0.6551724137931034,0.5422116527942925,1,0,554,0.896551724137931,0.0,False,0.4990990990990991,19.120689655172413,7.7455410225921515,ALONG
115,297,3129,0.0,0.017391304347826087,0,0.0,0.0,False,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,False,20,0.058823529411764705,0.0,0,0.0,0.0,0.2,0.34782608695652173,0.12173913043478261,0.008695652173913044,0.20869565217391303,0.008695652173913044,0.0,0.0,0.11447811447811448,0.0,0,4,0,0,96,0.8347826086956521,0.6242722117202267,4,0,1916,0.9565217391304348,0.0,False,0.6123362096516459,27.17391304347826,9.665784499054821,ALONG
34,70,611,0.0,0.0,0,0,0,False,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,False,14,0.07142857142857142,0.0,0,0.0,0.0,0.5,0.17647058823529413,0.029411764705882353,0.0,0.0,0.058823529411764705,0.0,0.08823529411764706,0.4,0.0,0,2,0,0,22,0.6470588235294118,0.494809688581315,2,0,292,0.8529411764705882,0.0,False,0.4779050736497545,17.91176470588235,7.034602076124568,ALONG
47,100,930,0.0,0.0,0,0,0,False,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,False,18,0.06666666666666667,0.0,0,0.0,0.0,0.16666666666666666,0.23404255319148937,0.0425531914893617,0.0425531914893617,0.1276595744680851,0.02127659574468085,0.0,0.0,0.28,0.0,0,4,0,0,35,0.7446808510638298,0.5703938433680398,1,0,440,0.8936170212765957,0.0,False,0.4731182795698925,19.76595744680851,8.870076957899503,ALONG
24,53,401,0.0,0.0,0,0,0,False,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,False,12,0.09090909090909091,0.0,0,0.0,0.0,0.5,0.16666666666666666,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.4339622641509434,0.0,0,3,0,0,18,0.75,0.5,1,0,182,0.7916666666666666,0.0,False,0.4538653366583541,16.666666666666668,7.0555555555555545,ALONG
82,208,2016,0.0,0.0,0,0,0,False,0.036585365853658534,0.036585365853658534,0.0,0.0,0.0,False,28,0.05263157894736842,0.0,0,0.0,0.0,0.16666666666666666,0.23170731707317074,0.07317073170731707,0.012195121951219513,0.12195121951219512,0.012195121951219513,0.0,0.012195121951219513,0.19230769230769232,0.0,0,4,0,0,57,0.6951219512195121,0.5933967876264128,3,0,1045,0.9146341463414634,0.0,False,0.5183531746031746,24.548780487804876,10.209696609161215,ALONG
98,205,2662,0.0,0.0,0,0,0,False,0.061224489795918366,0.061224489795918366,0.0,0.0,0.0,True,31,0.09090909090909091,0.0,0,0.0,0.0,0.5,0.37755102040816324,0.11224489795918367,0.25510204081632654,0.0,0.01020408163265306,0.0,0.0,0.13170731707317074,0.0,0,2,0,0,40,0.40816326530612246,0.4831320283215327,3,0,1708,0.8979591836734694,0.0,False,0.6416228399699474,27.132653061224488,8.935443565181183,ALONG
79,191,1513,0.0,0.0,0,0,0,False,0.0759493670886076,0.0759493670886076,0.0,0.0,0.0,True,31,0.047619047619047616,0.0,0,0.0,0.0,0.3333333333333333,0.13924050632911392,0.05063291139240506,0.0,0.0759493670886076,0.012658227848101266,0.0,0.0,0.24607329842931938,0.02531645569620253,0.0,4,2.0,0.0,56,0.7088607594936709,0.5204294183624423,4,0,520,0.7088607594936709,0.0,False,0.34368803701255785,19.10126582278481,8.993751001442075,ALONG
32,69,596,0.0,0.0,0,0,0,False,0.1875,0.1875,0.0,0.0,0.0,True,11,0.1,0.0,0,0.0,0.0,0.25,0.09375,0.03125,0.0,0.0,0.0625,0.0,0.0,0.4492753623188406,0.0,0,3,0,0,17,0.53125,0.498046875,2,0,229,0.6875,0.0,False,0.38422818791946306,18.5625,8.078125,ALONG
23,92,489,0.0,0.08695652173913043,0,0.021739130434782608,0.0,False,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,False,8,0.125,0.0,0,0.0,0.0,0.1111111111111111,0.13043478260869565,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.5108695652173914,0.0,0,3,0,0,15,0.6521739130434783,0.5671077504725898,0,0,92,0.7391304347826086,0.0,False,0.18813905930470348,21.26086956521739,8.99054820415879,alpc104
52,208,1097,0.0,0.0,0,0,0,False,0.11538461538461539,0.09615384615384616,0.019230769230769232,0.0,0.0,False,49,0.0,0.0,0,0.0,0.0,0.09090909090909091,0.25,0.11538461538461539,0.0,0.09615384615384616,0.0,0.0,0.038461538461538464,0.28846153846153844,0.057692307692307696,0.0,4,2.0,0.0,42,0.8076923076923077,0.5281065088757398,3,0,223,0.6923076923076923,0.0,False,0.203281677301732,21.03846153846154,6.4985207100591715,alpc104
43,136,968,0.0,0.046511627906976744,0,0.0,0.0,False,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,False,20,0.0,0.0,0,0.0,0.0,0.1,0.3488372093023256,0.27906976744186046,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.23529411764705882,0.0,0,3,0,0,28,0.6511627906976745,0.5148729042725797,0,0,382,0.9069767441860465,0.0,False,0.39462809917355374,22.511627906976745,8.313683071930773,alpc104
52,191,1150,0.0,0.07692307692307693,0.16666666666666666,0.0,0.004807692307692308,False,0.07692307692307693,0.057692307692307696,0.019230769230769232,0.0,0.0,True,32,0.0,0.0,0,0.0,0.0,0.058823529411764705,0.25,0.11538461538461539,0.019230769230769232,0.09615384615384616,0.0,0.0,0.019230769230769232,0.27225130890052357,0.0,0,4,0,0,41,0.7884615384615384,0.48520710059171573,6,0,272,0.7884615384615384,0.0,False,0.23652173913043478,22.0,8.692307692307692,alpc104
27,97,548,0.0,0.0,0,0,0,False,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.0,True,11,0.0,0.0,0,0.0,0.0,0.09090909090909091,0.18518518518518517,0.037037037037037035,0.0,0.1111111111111111,0.0,0.0,0.037037037037037035,0.32989690721649484,0.0,0,2,0,0,22,0.8148148148148148,0.4828532235939643,2,0,126,0.7407407407407407,0.0,False,0.22992700729927007,20.22222222222222,8.213991769547325,alpc104
